Date,Close,Volume,Ticker
2010-06-29,4.7779998779296875,93831500,TSLA
2010-06-30,4.765999794006348,85935500,TSLA
2010-07-01,4.392000198364258,41094000,TSLA
2010-07-02,3.8399999141693115,25699000,TSLA
2010-07-06,3.2219998836517334,34334500,TSLA
2010-07-07,3.1600000858306885,34608500,TSLA
2010-07-08,3.492000102996826,38557000,TSLA
2010-07-09,3.4800000190734863,20253000,TSLA
2010-07-12,3.4100000858306885,11012500,TSLA
2010-07-13,3.628000020980835,13400500,TSLA
2010-07-14,3.9679999351501465,20976000,TSLA
2010-07-15,3.9779999256134033,18699000,TSLA
2010-07-16,4.127999782562256,13106500,TSLA
2010-07-19,4.381999969482422,12432500,TSLA
2010-07-20,4.059999942779541,9126500,TSLA
2010-07-21,4.044000148773193,6262500,TSLA
2010-07-22,4.199999809265137,4789000,TSLA
2010-07-23,4.257999897003174,3268000,TSLA
2010-07-26,4.190000057220459,4611000,TSLA
2010-07-27,4.110000133514404,3098500,TSLA
2010-07-28,4.144000053405762,2336000,TSLA
2010-07-29,4.070000171661377,3080000,TSLA
2010-07-30,3.98799991607666,2134500,TSLA
2010-08-02,4.184000015258789,3590500,TSLA
2010-08-03,4.389999866485596,6152500,TSLA
2010-08-04,4.251999855041504,4565000,TSLA
2010-08-05,4.090000152587891,3981000,TSLA
2010-08-06,3.9179999828338623,3709500,TSLA
2010-08-09,3.9200000762939453,4063500,TSLA
2010-08-10,3.805999994277954,6406500,TSLA
2010-08-11,3.5799999237060547,3988000,TSLA
2010-08-12,3.5199999809265137,3455000,TSLA
2010-08-13,3.6640000343322754,3170000,TSLA
2010-08-16,3.75600004196167,2429000,TSLA
2010-08-17,3.8299999237060547,2239500,TSLA
2010-08-18,3.753999948501587,3006500,TSLA
2010-08-19,3.757999897003174,2895500,TSLA
2010-08-20,3.819999933242798,1480000,TSLA
2010-08-23,4.026000022888184,5440500,TSLA
2010-08-24,3.8399999141693115,3365500,TSLA
2010-08-25,3.9800000190734863,2516500,TSLA
2010-08-26,3.950000047683716,2169000,TSLA
2010-08-27,3.940000057220459,1898000,TSLA
2010-08-30,3.9739999771118164,3664000,TSLA
2010-08-31,3.8959999084472656,1005500,TSLA
2010-09-01,4.090000152587891,2474500,TSLA
2010-09-02,4.211999893188477,2435500,TSLA
2010-09-03,4.210000038146973,2173000,TSLA
2010-09-07,4.107999801635742,1217000,TSLA
2010-09-08,4.179999828338623,1442000,TSLA
2010-09-09,4.142000198364258,1881000,TSLA
2010-09-10,4.033999919891357,1933000,TSLA
2010-09-13,4.144000053405762,1804000,TSLA
2010-09-14,4.223999977111816,3273500,TSLA
2010-09-15,4.395999908447266,3423000,TSLA
2010-09-16,4.188000202178955,13422500,TSLA
2010-09-17,4.046000003814697,5992500,TSLA
2010-09-20,4.211999893188477,4737500,TSLA
2010-09-21,4.1539998054504395,3980000,TSLA
2010-09-22,3.9739999771118164,4814500,TSLA
2010-09-23,3.9119999408721924,3340500,TSLA
2010-09-24,4.019999980926514,2894500,TSLA
2010-09-27,4.105999946594238,2093000,TSLA
2010-09-28,4.28000020980835,6072500,TSLA
2010-09-29,4.395999908447266,9846500,TSLA
2010-09-30,4.081999778747559,10979000,TSLA
2010-10-01,4.119999885559082,2988500,TSLA
2010-10-04,4.197999954223633,3218000,TSLA
2010-10-05,4.223999977111816,1660000,TSLA
2010-10-06,4.0920000076293945,1567000,TSLA
2010-10-07,4.085999965667725,705000,TSLA
2010-10-08,4.085999965667725,1339000,TSLA
2010-10-11,4.047999858856201,856000,TSLA
2010-10-12,4.047999858856201,1220000,TSLA
2010-10-13,4.107999801635742,1591000,TSLA
2010-10-14,4.150000095367432,1474000,TSLA
2010-10-15,4.107999801635742,1423500,TSLA
2010-10-18,4.046000003814697,814000,TSLA
2010-10-19,4.010000228881836,1226000,TSLA
2010-10-20,4.130000114440918,1562500,TSLA
2010-10-21,4.150000095367432,2085500,TSLA
2010-10-22,4.144000053405762,805500,TSLA
2010-10-25,4.170000076293945,592500,TSLA
2010-10-26,4.271999835968018,3304500,TSLA
2010-10-27,4.199999809265137,1782500,TSLA
2010-10-28,4.23799991607666,1121000,TSLA
2010-10-29,4.368000030517578,1403000,TSLA
2010-11-01,4.2820000648498535,2279000,TSLA
2010-11-02,4.25,1612500,TSLA
2010-11-03,4.354000091552734,1863000,TSLA
2010-11-04,4.980000019073486,9370000,TSLA
2010-11-05,4.888000011444092,5055000,TSLA
2010-11-08,4.995999813079834,2547500,TSLA
2010-11-09,4.926000118255615,4782000,TSLA
2010-11-10,5.872000217437744,15302500,TSLA
2010-11-11,5.607999801635742,9726500,TSLA
2010-11-12,5.9679999351501465,13645500,TSLA
2010-11-15,6.159999847412109,13114500,TSLA
2010-11-16,5.934000015258789,6738000,TSLA
2010-11-17,5.8979997634887695,3750000,TSLA
2010-11-18,5.978000164031982,4780500,TSLA
2010-11-19,6.197999954223633,5752500,TSLA
2010-11-22,6.679999828338623,7648500,TSLA
2010-11-23,6.914000034332275,7889000,TSLA
2010-11-24,7.093999862670898,7125000,TSLA
2010-11-26,7.064000129699707,1753000,TSLA
2010-11-29,6.866000175476074,5728000,TSLA
2010-11-30,7.065999984741211,11113000,TSLA
2010-12-01,6.869999885559082,6496000,TSLA
2010-12-02,6.46999979019165,10035000,TSLA
2010-12-03,6.297999858856201,5800500,TSLA
2010-12-06,6.061999797821045,6372000,TSLA
2010-12-07,6.311999797821045,6556500,TSLA
2010-12-08,6.473999977111816,3300000,TSLA
2010-12-09,6.409999847412109,2030000,TSLA
2010-12-10,6.303999900817871,2147000,TSLA
2010-12-13,6.110000133514404,2052000,TSLA
2010-12-14,5.705999851226807,8828500,TSLA
2010-12-15,5.920000076293945,3714500,TSLA
2010-12-16,6.1620001792907715,3950500,TSLA
2010-12-17,6.271999835968018,4065000,TSLA
2010-12-20,6.340000152587891,2617000,TSLA
2010-12-21,6.452000141143799,3888500,TSLA
2010-12-22,6.526000022888184,4166500,TSLA
2010-12-23,6.01800012588501,7763000,TSLA
2010-12-27,5.110000133514404,46509500,TSLA
2010-12-28,5.2820000648498535,20281500,TSLA
2010-12-29,5.546000003814697,16596000,TSLA
2010-12-30,5.300000190734863,10205500,TSLA
2010-12-31,5.326000213623047,7089500,TSLA
2011-01-03,5.323999881744385,6415000,TSLA
2011-01-04,5.334000110626221,5937000,TSLA
2011-01-05,5.366000175476074,7233500,TSLA
2011-01-06,5.576000213623047,10306000,TSLA
2011-01-07,5.6479997634887695,11239500,TSLA
2011-01-10,5.690000057220459,6713500,TSLA
2011-01-11,5.392000198364258,8551000,TSLA
2011-01-12,5.392000198364258,4822000,TSLA
2011-01-13,5.24399995803833,3618000,TSLA
2011-01-14,5.150000095367432,5960000,TSLA
2011-01-18,5.127999782562256,8108500,TSLA
2011-01-19,4.806000232696533,11857500,TSLA
2011-01-20,4.52400016784668,11399500,TSLA
2011-01-21,4.607999801635742,6085000,TSLA
2011-01-24,4.8979997634887695,8225500,TSLA
2011-01-25,4.935999870300293,6357500,TSLA
2011-01-26,4.949999809265137,5399500,TSLA
2011-01-27,4.984000205993652,4478500,TSLA
2011-01-28,4.802000045776367,5242000,TSLA
2011-01-31,4.820000171661377,4151500,TSLA
2011-02-01,4.7820000648498535,3539000,TSLA
2011-02-02,4.788000106811523,2847500,TSLA
2011-02-03,4.72599983215332,2560000,TSLA
2011-02-04,4.691999912261963,2720000,TSLA
2011-02-07,4.613999843597412,4475500,TSLA
2011-02-08,4.8979997634887695,17524500,TSLA
2011-02-09,4.642000198364258,13178000,TSLA
2011-02-10,4.644000053405762,4180500,TSLA
2011-02-11,4.650000095367432,3172500,TSLA
2011-02-14,4.616000175476074,6415500,TSLA
2011-02-15,4.567999839782715,4768500,TSLA
2011-02-16,4.946000099182129,20575500,TSLA
2011-02-17,4.71999979019165,13092000,TSLA
2011-02-18,4.636000156402588,11853500,TSLA
2011-02-22,4.374000072479248,10323000,TSLA
2011-02-23,4.366000175476074,8028000,TSLA
2011-02-24,4.50600004196167,5276500,TSLA
2011-02-25,4.7220001220703125,6731500,TSLA
2011-02-28,4.7779998779296875,5256000,TSLA
2011-03-01,4.788000106811523,5532000,TSLA
2011-03-02,4.803999900817871,3316500,TSLA
2011-03-03,4.872000217437744,3201000,TSLA
2011-03-04,4.989999771118164,7900500,TSLA
2011-03-07,4.98799991607666,10168000,TSLA
2011-03-08,4.932000160217285,6999500,TSLA
2011-03-09,4.943999767303467,4624000,TSLA
2011-03-10,4.802000045776367,5085000,TSLA
2011-03-11,4.814000129699707,4654000,TSLA
2011-03-14,4.650000095367432,5830000,TSLA
2011-03-15,4.590000152587891,6594000,TSLA
2011-03-16,4.564000129699707,5848500,TSLA
2011-03-17,4.561999797821045,4613000,TSLA
2011-03-18,4.5920000076293945,3439500,TSLA
2011-03-21,4.546000003814697,2058500,TSLA
2011-03-22,4.438000202178955,2914500,TSLA
2011-03-23,4.441999912261963,2114000,TSLA
2011-03-24,4.466000080108643,2311000,TSLA
2011-03-25,4.550000190734863,2840000,TSLA
2011-03-28,4.650000095367432,5290500,TSLA
2011-03-29,4.783999919891357,3777000,TSLA
2011-03-30,4.742000102996826,6116500,TSLA
2011-03-31,5.550000190734863,57589000,TSLA
2011-04-01,5.331999778747559,14324000,TSLA
2011-04-04,5.165999889373779,13046500,TSLA
2011-04-05,5.340000152587891,15904500,TSLA
2011-04-06,5.297999858856201,6441500,TSLA
2011-04-07,5.447999954223633,14051500,TSLA
2011-04-08,5.297999858856201,9732000,TSLA
2011-04-11,5.053999900817871,6847000,TSLA
2011-04-12,4.929999828338623,6787000,TSLA
2011-04-13,4.986000061035156,6057500,TSLA
2011-04-14,5.0279998779296875,4917000,TSLA
2011-04-15,5.116000175476074,4717500,TSLA
2011-04-18,5.00600004196167,5169500,TSLA
2011-04-19,5.0320000648498535,2743500,TSLA
2011-04-20,5.150000095367432,4186000,TSLA
2011-04-21,5.3480000495910645,6930500,TSLA
2011-04-25,5.2779998779296875,4004500,TSLA
2011-04-26,5.386000156402588,7000000,TSLA
2011-04-27,5.415999889373779,4984500,TSLA
2011-04-28,5.5320000648498535,8000000,TSLA
2011-04-29,5.519999980926514,3630000,TSLA
2011-05-02,5.489999771118164,3923000,TSLA
2011-05-03,5.374000072479248,4569500,TSLA
2011-05-04,5.3379998207092285,5222500,TSLA
2011-05-05,5.288000106811523,6092500,TSLA
2011-05-06,5.423999786376953,4908500,TSLA
2011-05-09,5.581999778747559,4582000,TSLA
2011-05-10,5.665999889373779,7676500,TSLA
2011-05-11,5.414000034332275,4812500,TSLA
2011-05-12,5.533999919891357,3140000,TSLA
2011-05-13,5.510000228881836,3307500,TSLA
2011-05-16,5.320000171661377,3778500,TSLA
2011-05-17,5.191999912261963,6171000,TSLA
2011-05-18,5.269999980926514,3647500,TSLA
2011-05-19,5.639999866485596,13275500,TSLA
2011-05-20,5.593999862670898,4212500,TSLA
2011-05-23,5.363999843597412,4318000,TSLA
2011-05-24,5.343999862670898,3068500,TSLA
2011-05-25,5.796000003814697,23465500,TSLA
2011-05-26,5.895999908447266,16684500,TSLA
2011-05-27,5.909999847412109,8435500,TSLA
2011-05-31,6.0279998779296875,16452500,TSLA
2011-06-01,5.703999996185303,7649500,TSLA
